InvoiceID,Date,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,Total,Payment,COGS,GrossMargin,GrossIncome,Rating
INV112985,2024-10-16,A,Member,Male,Food and beverages,1.7,1,11.6,-127.08,Ewallet,738.34,7.61,99.7,6.3
INV493509,2024-09-18,C,Normal,Female,Food and beverages,92.65,5,8.82,60.57,Cash,755.99,16.71,42.01,6.8
INV548805,2024-03-17,B,Normal,Male,Home and lifestyle,4.07,7,3.71,145.6,Credit card,739.59,19.06,172.99,4.4
INV448550,2024-05-29,A,Normal,Female,Sports and travel,48.02,7,15.8,539.54,Credit card,709.22,12.51,40.0,5.7
INV519461,2025-06-26,A,Member,Male,Sports and travel,17.31,7,19.74,806.28,Ewallet,230.15,17.91,9.88,4.0
INV955006,2024-01-10,B,Normal,Female,Home and lifestyle,22.72,1,5.82,562.43,Ewallet,296.94,6.91,194.81,1.4
INV786871,2024-11-05,B,Normal,Male,Sports and travel,10.17,8,1.68,325.29,Credit card,659.4,17.02,73.61,6.8
INV168639,2024-05-19,B,Normal,Female,Electronic accessories,48.48,2,10.07,181.69,Cash,208.55,14.92,48.68,6.2
INV346151,2024-02-08,A,Normal,Male,Electronic accessories,1.65,3,14.05,500.54,Credit card,106.28,13.3,37.78,4.1
INV360863,2024-01-20,A,Member,Female,Sports and travel,42.66,9,17.24,732.34,Cash,126.4,9.73,99.22,6.0
INV799846,2025-03-13,B,Normal,Female,Fashion accessories,6.37,8,8.25,513.01,Credit card,537.74,12.73,47.49,2.7
INV836511,2023-07-15,B,Normal,Female,Electronic accessories,41.46,7,7.02,525.76,Cash,419.71,12.58,146.45,3.1
INV780620,2024-03-29,C,Normal,Male,Sports and travel,5.54,7,10.13,48.75,Credit card,22.94,15.02,101.85,8.9
INV641876,2023-08-05,C,Member,Female,Home and lifestyle,90.65,3,19.95,557.21,Ewallet,95.9,18.0,44.57,1.0
INV207889,2024-03-22,C,Normal,Male,Food and beverages,73.34,5,12.27,801.68,Credit card,470.1,8.93,197.83,9.7
INV389890,2025-03-08,B,Normal,Female,Home and lifestyle,27.98,2,12.89,137.56,Cash,680.32,16.39,185.94,2.4
INV430922,2023-09-18,A,Normal,Female,Home and lifestyle,32.8,3,12.35,671.78,Ewallet,54.36,7.44,67.72,3.6
INV157108,2023-09-23,C,Member,Female,Food and beverages,17.53,7,3.29,19.69,Cash,678.93,18.22,170.67,3.9
INV103212,,B,Normal,Male,Electronic accessories,52.92,2,3.11,755.09,Credit card,427.86,19.46,171.97,9.7
INV769098,2024-05-04,B,Normal,Female,Sports and travel,45.78,3,15.31,612.42,Ewallet,787.39,8.37,120.01,9.5
INV492347,2023-10-09,B,Normal,Male,Health and beauty,80.0,5,10.39,319.04,Ewallet,647.83,19.43,122.73,4.1
INV886240,2023-08-06,B,Normal,Female,Food and beverages,37.76,5,1.72,970.95,Ewallet,302.65,8.32,57.08,4.8
INV177432,2025-05-02,B,Member,Male,Home and lifestyle,23.91,1,0.91,374.57,Cash,420.34,9.72,21.06,6.5
INV943204,2025-06-14,B,Normal,Male,Electronic accessories,45.27,5,7.06,848.19,Cash,53.71,4.6,130.16,1.6
INV503068,2024-01-29,B,Member,Female,Health and beauty,8.9,9,6.24,301.83,Ewallet,165.51,11.56,62.22,1.1
INV531059,2024-02-26,B,Member,Male,Fashion accessories,54.63,7,2.53,882.78,Credit card,676.97,12.07,151.35,2.3
INV663439,2025-05-10,A,Member,Female,Fashion accessories,68.61,5,14.97,7.78,Ewallet,27.3,4.9,4.3,9.2
INV303045,2025-03-06,A,Normal,Male,Health and beauty,68.27,6,4.16,140.54,Credit card,69.87,19.6,113.04,1.8
INV127615,2024-04-10,B,Member,Female,Health and beauty,67.8,5,6.26,964.55,Cash,15.73,4.78,80.62,1.4
INV865996,2025-04-22,B,Normal,Female,Food and beverages,33.73,6,15.27,564.23,Cash,276.95,19.65,44.39,2.9
INV945730,2025-05-02,C,Normal,Male,Health and beauty,53.74,9,14.69,355.32,Cash,25.46,15.41,182.14,9.2
INV422601,2024-12-26,A,Normal,Female,Food and beverages,35.5,4,12.75,510.12,Credit card,427.34,13.69,188.84,1.8
INV710594,2025-03-10,B,Normal,Male,Electronic accessories,12.49,4,19.29,933.74,Cash,310.5,18.24,70.16,1.8
INV736013,2024-09-26,C,Member,Female,Food and beverages,95.7,7,18.15,108.93,Credit card,756.68,19.61,137.96,7.0
INV881302,2024-07-19,B,Normal,Male,Sports and travel,5.6,7,13.66,982.59,Credit card,354.29,14.46,110.06,8.0
,2025-03-27,A,Member,Female,Electronic accessories,65.83,6,18.54,460.47,Cash,226.92,18.4,124.66,8.9
INV881222,2025-04-27,B,Member,Female,Fashion accessories,79.45,4,0.71,548.51,Credit card,408.35,7.09,70.38,4.7
INV184935,2024-10-31,A,Normal,Male,Home and lifestyle,66.25,1,14.85,566.64,Cash,539.85,7.95,136.94,2.9
INV938099,2024-01-15,A,Normal,Female,Food and beverages,81.64,9,6.0,159.34,Cash,515.37,12.35,156.95,9.2
,2025-06-22,C,Normal,Male,Food and beverages,60.35,3,10.58,919.86,Cash,217.96,16.3,145.03,2.2
INV194510,2024-01-16,C,Normal,Female,Home and lifestyle,3.76,3,15.71,606.87,Cash,150.1,15.39,157.72,2.0
INV158758,2024-05-14,C,Member,Female,Fashion accessories,13.24,5,16.89,748.82,Credit card,443.71,4.27,117.81,9.2
INV421815,2023-11-10,B,Normal,Female,Health and beauty,19.72,1,10.02,655.97,Ewallet,795.22,4.25,174.04,8.9
INV683857,2024-11-29,A,Normal,Female,Home and lifestyle,27.71,9,14.48,476.51,Ewallet,744.65,19.78,37.84,9.4
INV255482,2023-09-22,A,Normal,Male,Electronic accessories,28.24,5,17.87,386.23,Cash,262.16,7.25,37.75,7.0
INV614842,,A,Member,Female,Home and lifestyle,33.35,1,6.79,713.85,Ewallet,695.64,14.67,57.11,1.9
INV447975,2023-10-21,C,Member,Female,Electronic accessories,54.09,8,12.23,520.48,Cash,299.42,14.62,94.97,2.6
INV801758,2024-05-09,A,Normal,Male,Home and lifestyle,10.6,5,12.66,28.9,Ewallet,139.38,9.71,42.72,1.8
INV309020,2023-11-08,B,Normal,Male,Home and lifestyle,1.56,6,4.96,287.39,Credit card,413.67,9.9,152.32,7.4
INV272576,2025-02-16,C,Member,Female,Food and beverages,32.8,5,7.39,420.86,Ewallet,482.38,11.54,115.56,2.1
INV467343,2024-03-23,C,Member,Male,Food and beverages,82.91,3,10.74,677.17,Ewallet,664.5,5.44,59.97,2.9
INV246098,2023-11-17,A,Member,Female,Fashion accessories,17.89,8,8.2,799.18,Credit card,474.5,15.24,16.1,1.3
INV712251,2023-10-30,A,Normal,Female,Home and lifestyle,56.72,9,8.83,285.31,Ewallet,614.61,15.92,108.69,5.0
INV237833,2023-09-09,C,Member,Male,,54.75,2,11.63,78.3,Ewallet,169.09,7.61,89.64,3.8
INV484458,2024-05-24,C,Normal,Male,Health and beauty,71.01,6,17.65,909.31,Credit card,313.45,19.72,5.55,4.0
INV295267,2024-11-24,C,Member,Male,Food and beverages,21.52,7,16.68,547.09,Ewallet,600.82,14.41,44.97,5.6
INV592139,2025-05-05,B,Member,Female,Sports and travel,61.5,8,9.65,200.98,Cash,527.26,14.77,110.25,1.9
INV835073,2024-07-24,B,Normal,Female,Health and beauty,5.59,3,4.07,703.75,Credit card,725.54,16.2,162.48,1.9
INV209503,2024-04-21,A,Member,Male,Health and beauty,81.86,6,5.38,390.25,Cash,378.96,7.06,28.28,6.8
INV573599,2024-02-16,A,Member,Female,Health and beauty,83.34,8,4.4,175.51,Ewallet,491.41,12.8,145.19,7.4
,2024-06-26,C,Member,Female,Health and beauty,22.38,7,16.14,716.41,Cash,725.3,7.61,65.02,3.0
INV140803,2024-01-19,A,Member,Female,Electronic accessories,58.42,9,11.2,556.52,Credit card,160.89,5.69,189.2,1.7
INV797902,2025-02-20,C,Normal,Female,Home and lifestyle,14.53,1,13.31,26.41,Cash,417.91,14.66,98.8,6.0
INV757690,2024-09-28,C,Normal,Male,Sports and travel,44.05,4,2.25,,Cash,194.96,17.06,105.68,8.7
INV399641,2025-03-26,A,Member,Female,Food and beverages,7.08,9,19.03,511.48,Credit card,428.23,7.65,1.91,7.2
INV599715,2025-06-01,C,Member,Male,Fashion accessories,57.03,3,14.47,796.89,Ewallet,346.56,12.69,130.53,9.5
INV989557,2025-04-22,A,Normal,Female,Fashion accessories,13.53,9,15.66,60.56,Credit card,109.09,12.65,145.0,8.2
INV914930,2024-11-20,A,Normal,Female,Fashion accessories,66.1,8,8.49,327.68,Ewallet,146.13,13.77,149.33,2.5
INV458879,2023-10-13,A,Normal,Female,Food and beverages,83.15,2,15.23,204.61,Ewallet,515.32,15.76,138.01,1.4
INV630882,2024-12-05,A,Member,Female,Sports and travel,77.58,3,12.64,20.59,Ewallet,684.59,7.55,151.04,1.8
INV439250,2025-04-24,C,Member,Male,Sports and travel,40.64,8,1.42,421.33,Ewallet,376.58,13.56,3.8,2.3
INV918022,2024-10-14,B,Normal,Female,Food and beverages,65.19,2,16.69,816.89,Credit card,89.11,9.59,127.56,8.1
INV433388,2023-11-17,B,Normal,Male,Electronic accessories,30.72,5,10.92,698.18,Cash,338.34,10.26,83.0,4.1
INV655228,2025-05-02,C,Member,Female,Home and lifestyle,71.19,3,17.39,692.48,Credit card,776.49,18.86,122.82,3.8
INV588471,2025-03-12,B,Normal,Female,Electronic accessories,82.39,1,18.15,845.28,Ewallet,617.48,15.93,119.86,9.8
INV630291,2024-08-30,A,Normal,Female,Fashion accessories,39.32,4,2.06,82.24,Cash,398.87,10.14,143.46,4.3
INV759274,2025-01-09,A,Member,Female,Sports and travel,3.67,3,15.91,260.31,Ewallet,204.61,4.6,153.89,2.9
INV515785,2024-11-19,B,Normal,Male,Home and lifestyle,8.78,2,3.77,561.96,Ewallet,276.29,9.5,171.47,8.7
INV110507,2023-08-21,B,Normal,Male,Food and beverages,38.14,3,16.79,997.55,Credit card,296.19,16.89,15.17,3.7
INV972698,2024-12-31,A,Normal,Male,Food and beverages,53.88,3,5.81,294.5,Credit card,275.79,15.68,156.89,2.1
INV960639,2024-08-20,B,Member,Female,Health and beauty,78.64,7,12.35,666.62,Ewallet,751.06,14.44,124.65,8.2
INV986805,2025-02-09,A,Member,Female,Home and lifestyle,36.2,7,1.43,275.92,Credit card,405.47,12.24,2.66,5.0
INV170346,2025-03-11,A,Normal,Male,Fashion accessories,5.95,5,12.87,862.03,Cash,293.51,6.71,86.22,9.4
INV165464,2023-11-21,C,Member,Male,Electronic accessories,80.03,9,14.09,690.17,Credit card,416.82,16.66,143.0,4.1
INV187393,2024-07-17,A,Normal,Male,Sports and travel,61.15,9,8.91,440.34,Cash,575.32,11.38,171.23,9.1
INV517599,2024-06-07,B,Member,Male,Health and beauty,16.18,1,11.83,696.68,Ewallet,774.74,11.01,100.72,5.0
INV195206,2024-08-02,A,Normal,Female,Sports and travel,72.63,4,16.81,186.92,Cash,328.91,19.31,192.35,5.9
INV299065,2023-09-19,A,Member,Male,Food and beverages,53.61,9,18.88,207.49,Cash,48.65,16.7,176.55,3.5
INV882880,2024-07-18,A,Normal,Male,Fashion accessories,37.83,3,7.78,838.78,Ewallet,70.26,15.97,99.56,9.1
INV755414,2024-09-07,B,Normal,Female,Home and lifestyle,70.88,5,3.87,832.2,Credit card,51.14,11.63,117.06,9.2
INV385274,2025-01-29,C,Member,Female,Health and beauty,4.27,7,10.39,519.94,Cash,69.52,17.77,102.38,3.9
INV104931,2023-10-24,A,Member,Male,Home and lifestyle,43.86,6,11.14,234.52,Credit card,81.01,18.82,25.03,2.1
,2024-01-13,B,Normal,Male,Home and lifestyle,46.67,9,19.8,261.45,Cash,485.66,13.94,34.73,9.8
INV467594,2024-12-31,B,Normal,Male,Home and lifestyle,47.41,1,9.95,821.2,Ewallet,290.99,19.1,98.98,4.8
INV179703,2024-07-07,C,Member,Male,Home and lifestyle,83.7,7,17.0,917.34,Cash,439.06,11.27,144.72,1.8
INV565505,2025-05-27,C,Normal,Male,Home and lifestyle,25.63,2,5.66,877.54,Credit card,746.22,12.59,4.04,8.8
INV717833,2023-12-17,A,Member,Female,Health and beauty,52.83,6,10.04,737.99,Ewallet,194.73,12.34,152.48,5.4
INV926053,2024-05-15,B,Member,Female,Home and lifestyle,66.29,4,3.98,258.97,Ewallet,15.31,12.59,134.8,4.5
,2025-05-31,B,Member,Female,Home and lifestyle,52.31,5,14.89,391.36,Cash,297.12,19.52,97.47,9.8
INV254002,2024-12-17,C,Normal,Female,Home and lifestyle,67.42,2,3.13,978.74,Credit card,720.51,12.66,18.43,2.9
INV361600,2023-09-28,A,Member,Male,Home and lifestyle,98.14,2,11.4,665.63,Cash,492.9,17.65,199.09,9.4
INV313760,2023-11-03,C,Member,Female,Sports and travel,79.4,2,5.36,791.86,Ewallet,269.27,14.32,179.8,5.7
INV383354,2025-03-11,B,Member,Male,Health and beauty,63.52,3,13.98,860.44,Cash,328.86,8.06,26.9,5.6
INV256374,2023-07-15,B,Normal,Female,Home and lifestyle,4.01,6,15.09,482.35,Cash,494.72,9.65,42.09,3.9
INV978440,2023-07-13,B,Normal,Female,Health and beauty,24.63,3,10.97,49.07,Ewallet,592.39,8.88,85.78,8.0
INV191148,2025-01-30,A,Normal,Female,Health and beauty,12.8,9,15.88,431.79,Cash,252.43,19.38,23.68,8.4
INV723360,2024-02-10,C,Member,Male,Fashion accessories,27.31,9,18.98,998.53,Credit card,456.48,15.29,196.29,4.7
INV626499,2025-03-31,A,Normal,Female,Electronic accessories,16.27,3,10.14,699.72,Credit card,485.16,9.9,8.44,8.1
INV328610,2025-02-11,B,Normal,Female,Fashion accessories,86.14,3,4.62,219.67,Cash,615.65,16.63,133.55,2.2
INV417759,2025-04-29,B,Member,Male,Sports and travel,54.76,7,14.49,716.23,Cash,795.77,11.69,64.3,7.9
INV698760,2024-03-18,C,Member,Male,Electronic accessories,7.12,2,6.95,809.17,Ewallet,376.34,5.54,24.54,7.6
INV495625,2024-10-26,B,Normal,Female,Fashion accessories,67.74,7,17.36,42.65,Cash,114.4,9.69,45.94,9.5
INV162086,2025-04-25,A,Normal,Male,Food and beverages,84.88,9,2.83,630.19,Cash,310.0,19.4,118.61,2.6
INV405387,2023-11-24,B,Normal,Female,Health and beauty,19.72,6,7.21,948.8,Cash,520.16,16.52,149.09,1.6
INV507714,2024-04-18,B,Member,Male,Sports and travel,57.33,1,6.41,471.51,Cash,501.73,13.34,153.85,9.8
INV201055,2025-03-15,A,Member,Female,Fashion accessories,34.23,4,11.05,369.0,Cash,686.67,10.16,79.02,5.3
INV199585,2023-11-26,B,Normal,Female,Fashion accessories,30.31,7,6.36,796.62,Cash,275.89,13.46,199.13,6.2
INV366569,2024-05-10,A,Normal,Female,Sports and travel,95.85,9,7.69,249.79,Ewallet,331.1,16.83,180.04,8.5
INV780963,2024-05-15,C,Member,Female,Sports and travel,32.17,8,4.05,516.41,Credit card,502.96,5.59,1.65,9.8
INV748266,2024-12-14,A,Member,Female,Health and beauty,86.27,6,14.46,506.29,Cash,320.24,7.61,31.57,5.9
INV770708,2023-09-15,C,Normal,Male,Electronic accessories,86.41,7,15.31,175.36,Ewallet,245.06,5.24,181.16,2.5
INV223942,2025-04-07,B,Member,Male,Health and beauty,42.85,7,15.99,873.92,Ewallet,619.56,15.07,99.73,5.4
INV386713,2024-06-18,C,Normal,Male,Health and beauty,23.11,4,7.83,881.26,Credit card,735.77,19.33,85.9,5.5
INV895504,2024-03-27,B,Member,Female,Food and beverages,7.66,4,14.69,,Credit card,228.76,13.17,58.93,8.9
INV907477,2025-06-18,B,Normal,Male,Fashion accessories,64.66,2,16.5,599.6,Ewallet,704.1,7.51,124.8,4.4
INV831120,2024-06-11,C,Normal,Female,Health and beauty,81.97,9,0.86,794.59,Credit card,581.25,8.47,20.99,6.3
INV920557,2024-09-14,A,Member,Male,Fashion accessories,53.08,3,8.53,679.87,Cash,786.99,6.72,173.56,8.5
INV604248,2023-08-14,A,Member,Male,Health and beauty,41.26,7,3.47,,Cash,142.18,7.64,55.38,1.1
INV673543,2024-06-26,A,Normal,Female,Sports and travel,10.15,2,11.1,939.79,Credit card,74.67,18.36,152.9,2.1
INV845354,2023-07-05,A,Member,Male,Health and beauty,54.23,8,7.85,557.24,Ewallet,551.49,19.98,83.44,7.2
INV376027,2024-01-30,B,Member,Male,Home and lifestyle,79.34,9,6.54,627.86,Credit card,167.71,4.04,188.24,9.9
INV668049,2023-11-28,C,Member,Male,Health and beauty,53.47,4,19.54,841.96,Cash,371.27,12.61,14.59,3.0
INV282408,2023-10-14,B,Member,Male,Food and beverages,28.5,7,9.6,591.71,Ewallet,72.17,12.75,9.47,5.9
INV464760,2025-02-13,B,Member,Female,Sports and travel,68.12,4,15.86,160.32,Ewallet,621.7,14.99,178.14,3.5
INV313568,2025-01-12,B,Normal,Female,Home and lifestyle,33.0,7,2.38,175.84,Credit card,269.06,8.28,82.36,4.3
INV347477,2025-02-28,C,Normal,Female,Electronic accessories,68.13,5,11.4,87.48,Credit card,236.64,14.95,173.91,9.0
INV433685,2025-04-19,B,Member,Male,Home and lifestyle,19.76,9,6.18,976.52,Cash,64.07,8.77,51.11,8.5
INV932868,2024-12-22,B,Member,Female,Sports and travel,93.93,5,11.22,920.13,Ewallet,729.66,11.51,44.86,2.2
INV978016,2024-05-27,C,Normal,Male,Food and beverages,4.22,7,13.04,222.31,Credit card,156.41,13.03,193.23,4.3
INV686227,2024-03-14,C,Normal,Female,Food and beverages,94.42,9,3.06,924.87,Cash,731.99,4.07,9.46,7.8
INV593149,2024-12-15,C,Member,Male,Food and beverages,38.99,3,15.12,-765.84,Credit card,307.64,15.19,175.48,7.0
INV800855,2024-12-13,C,Normal,Female,Fashion accessories,76.44,9,8.44,92.69,Credit card,682.78,12.69,150.44,5.4
INV615249,2023-12-31,C,Normal,Female,Electronic accessories,67.53,4,5.49,607.36,Cash,357.37,8.86,192.77,7.5
INV309209,2025-03-14,A,Member,Female,Home and lifestyle,93.26,4,14.88,546.62,Cash,611.5,18.02,172.12,5.8
INV149427,2025-03-25,B,Normal,Male,Fashion accessories,17.72,3,15.93,406.13,Credit card,443.56,16.59,25.28,1.5
INV386804,2023-09-11,B,Member,Male,Health and beauty,52.18,7,3.87,706.41,Ewallet,272.53,15.21,137.77,9.3
INV573435,2025-02-22,A,Member,Male,Electronic accessories,16.35,4,7.71,121.77,Ewallet,243.13,6.49,115.07,3.2
INV274748,2024-07-26,C,Normal,Female,Home and lifestyle,31.13,9,1.33,875.6,Credit card,326.26,15.52,181.18,7.7
INV660639,2025-02-04,A,Member,Male,Electronic accessories,36.06,5,9.32,420.16,Ewallet,434.23,6.58,143.52,4.8
INV995273,2025-01-01,A,Member,Male,Sports and travel,30.23,8,18.69,306.15,Cash,692.53,12.36,99.53,4.1
INV193010,2024-06-06,A,Normal,Male,Sports and travel,17.61,8,17.15,799.45,Cash,42.89,10.72,5.75,8.6
INV895941,2024-02-20,A,Member,Female,Electronic accessories,29.5,4,10.02,936.6,Cash,307.56,7.63,114.67,5.6
INV792688,2024-11-30,A,Member,Male,Fashion accessories,64.48,3,17.21,840.99,Ewallet,732.0,4.9,89.32,1.0
INV600695,2023-07-09,B,Member,Female,Fashion accessories,32.83,6,10.56,115.23,Ewallet,424.59,11.89,3.21,2.0
INV883542,2023-07-14,C,Member,Male,Health and beauty,76.87,5,4.47,292.34,Ewallet,6.62,8.72,37.4,9.2
,2024-07-21,C,Member,Female,Sports and travel,3.76,2,5.39,313.8,Credit card,219.51,13.95,127.81,4.5
INV823705,2025-02-15,C,Member,Male,Health and beauty,53.27,5,5.82,612.43,Cash,471.61,13.84,87.07,2.8
INV314193,2023-10-26,A,Normal,Male,Sports and travel,72.37,2,19.44,497.17,Cash,535.36,7.44,27.33,1.3
INV653980,2024-04-22,A,Normal,Male,Sports and travel,10.85,5,3.97,394.4,Ewallet,353.12,12.13,65.59,1.4
INV808857,2024-11-07,A,Member,Male,Health and beauty,93.91,5,6.73,144.57,Ewallet,161.75,7.73,14.46,5.7
INV694641,2024-05-04,C,Normal,Female,,23.18,9,9.98,267.86,Credit card,47.45,12.21,45.56,3.7
INV701200,2025-03-06,C,Normal,Male,Food and beverages,86.44,6,15.9,449.71,Credit card,318.88,11.85,155.51,1.3
INV710206,2023-11-22,C,Member,Female,Fashion accessories,80.06,8,11.84,938.13,Credit card,450.17,14.93,35.57,2.0
INV631423,2024-10-10,A,Normal,Male,Home and lifestyle,49.25,9,17.75,869.5,Credit card,594.57,12.09,45.6,1.0
INV499570,2023-09-23,B,Normal,Male,Sports and travel,86.1,7,18.62,400.25,Credit card,97.89,12.77,122.89,9.5
INV949186,2024-02-21,B,Member,Male,,78.45,6,19.33,900.2,Cash,731.87,18.36,137.21,1.4
INV492405,2024-03-17,C,Normal,Male,Health and beauty,93.75,8,6.66,609.05,Credit card,211.7,9.92,27.3,9.2
INV926251,2024-06-04,A,Normal,Female,Health and beauty,82.13,4,10.56,498.24,Ewallet,647.41,5.05,110.64,9.2
INV448090,2024-06-11,C,Normal,Male,Sports and travel,35.83,8,7.89,212.97,Ewallet,308.95,9.29,99.77,8.4
INV381922,,B,Member,Female,Fashion accessories,65.06,4,5.99,984.72,Cash,627.06,7.51,169.77,7.5
INV574222,2024-11-26,C,Normal,Female,Sports and travel,88.05,3,16.99,475.74,Ewallet,32.07,15.2,172.35,8.6
INV397326,2024-09-02,C,Normal,Male,Health and beauty,65.2,9,10.27,657.45,Credit card,264.82,19.98,26.22,8.1
INV958633,2023-11-24,A,Member,Male,Sports and travel,90.34,3,6.32,672.81,Cash,709.1,8.61,99.45,5.3
INV941381,2024-04-12,C,Member,Female,Food and beverages,43.77,3,3.88,797.96,Cash,182.43,17.28,6.67,8.9
INV911115,2023-12-03,C,Normal,Male,Fashion accessories,52.96,5,14.27,702.55,Credit card,101.78,10.69,176.42,2.9
INV144540,2025-01-20,C,Member,Male,Fashion accessories,75.7,7,18.36,649.35,Cash,114.11,18.46,7.03,4.4
INV570280,2024-07-22,A,Member,Male,Sports and travel,85.9,1,9.32,245.37,Ewallet,215.58,19.12,160.39,5.8
INV550252,2024-08-26,A,Member,Male,Food and beverages,30.7,5,13.75,201.21,Credit card,86.55,5.63,189.99,4.7
INV343309,2024-08-23,A,Normal,Female,Health and beauty,34.71,2,6.52,941.99,Ewallet,749.27,10.63,6.02,6.7
INV501055,2024-02-16,B,Member,Male,Food and beverages,74.2,6,5.64,775.69,Cash,23.53,9.45,199.33,6.8
INV826499,2024-12-24,C,Member,Male,Health and beauty,32.67,9,1.47,957.51,Cash,470.45,16.03,194.28,7.1
INV195952,2023-10-04,B,Normal,Male,Fashion accessories,82.76,4,12.04,824.81,Cash,575.46,5.33,49.21,2.0
INV676486,2024-11-02,B,Member,Female,Food and beverages,65.24,7,5.38,351.95,Ewallet,669.25,8.61,156.08,6.2
INV198644,2024-02-27,A,Normal,Male,Electronic accessories,45.39,4,3.56,63.91,Cash,790.51,6.47,77.55,5.7
INV528203,2025-03-23,B,Normal,Female,Food and beverages,71.32,1,5.31,638.87,Credit card,11.81,19.72,144.14,3.9
INV452982,2024-10-22,C,Normal,Female,Food and beverages typo,53.73,9,15.77,331.26,Credit card,348.37,19.79,150.44,6.0
INV952273,2024-03-02,B,Member,Female,Home and lifestyle,99.8,9,2.66,498.02,Credit card,466.84,12.12,165.33,7.3
INV787054,2023-12-03,A,Normal,Male,Home and lifestyle,15.09,9,7.23,-125.83,Cash,746.66,9.1,127.26,7.7
INV289527,2025-04-22,B,Normal,Female,Home and lifestyle,26.65,5,2.0,621.91,Credit card,365.65,16.65,146.78,1.6
INV228502,2024-08-13,C,Member,Male,Fashion accessories,49.08,4,18.85,758.63,Credit card,524.18,19.69,191.86,4.5
INV924975,2025-05-14,B,Member,Female,Fashion accessories,28.57,8,11.77,114.47,Credit card,718.45,15.32,194.09,5.6
INV891612,2024-01-18,C,Normal,Female,Food and beverages,76.91,1,16.19,-114.93,Ewallet,713.98,5.05,189.42,3.5
INV526573,2024-02-19,A,Normal,Female,Health and beauty,63.26,6,13.14,822.39,Credit card,504.63,11.69,109.23,2.1
INV615327,2023-09-04,C,Member,Female,Electronic accessories,31.2,3,6.4,803.27,Ewallet,294.3,12.16,179.17,7.6
INV975258,2024-12-04,A,Member,Male,Food and beverages,96.57,5,10.39,9.94,Credit card,168.3,18.79,48.29,6.0
INV486499,2024-05-20,B,Member,Male,Food and beverages,43.64,1,18.94,293.51,Credit card,280.68,11.5,147.71,7.6
INV241595,2024-01-07,C,Member,Male,Health and beauty,94.76,8,7.32,22.95,Cash,716.37,17.82,11.68,6.7
INV987289,2024-12-09,B,Normal,Female,Food and beverages,24.0,5,2.06,437.52,Credit card,573.31,16.94,146.05,7.5
INV635285,2025-03-23,A,Normal,Female,,34.97,4,9.14,610.15,Ewallet,201.14,15.81,105.15,7.7
INV919840,2024-10-14,C,Member,Male,Electronic accessories,47.67,8,1.08,332.6,Ewallet,214.88,11.23,20.54,4.4
INV286332,2024-01-22,A,Normal,Female,Food and beverages,62.16,4,11.16,907.99,Credit card,271.3,15.73,168.73,5.4
INV949331,2023-10-30,A,Member,Female,Food and beverages,29.45,7,8.27,431.72,Credit card,117.13,10.75,82.79,3.7
INV827163,2024-12-27,C,Normal,Male,Food and beverages,50.34,1,14.51,445.34,Credit card,413.85,18.01,115.55,5.1
INV391805,2023-08-18,C,Member,Male,Food and beverages,11.18,7,0.55,440.44,Ewallet,165.24,5.87,68.77,2.9
INV298435,2023-12-16,B,Normal,Female,Sports and travel typo,59.46,3,11.89,684.77,Credit card,685.26,9.89,192.46,3.3
